Date,Open,High,Low,Close,Adj Close,Volume
2004-11-16,103.650002,106.349998,103.650002,106.056999,68.816238,1729330
2004-11-17,106.050003,107.699997,105.449997,107.160004,69.531929,1098356
2004-11-18,107.400002,108.599998,106.800003,108.217003,70.217781,904022
2004-11-19,108.150002,108.150002,106.500000,106.851997,69.332085,628755
2004-11-22,106.500000,106.875000,103.230003,106.522003,69.117966,564288
2004-11-23,106.800003,107.985001,106.724998,107.287003,69.614334,432894
2004-11-24,107.250000,107.699997,106.394997,107.264999,69.600060,393614
2004-11-25,107.250000,111.120003,107.250000,110.504997,71.702362,1196502
2004-11-26,221.009995,221.009995,221.009995,221.009995,143.404724,0
2004-11-29,110.400002,115.050003,110.400002,114.330002,74.184273,1503630
2004-11-30,114.750000,115.800003,113.699997,114.921997,74.568382,919948
2004-12-01,114.900002,114.900002,112.364998,113.264999,73.493233,2145044
2004-12-02,114.000000,115.199997,112.552002,113.250000,73.483521,1022402
2004-12-03,113.400002,113.699997,110.849998,112.431999,72.952736,1331496
2004-12-06,108.480003,113.849998,108.480003,111.277000,72.203293,838915
2004-12-07,111.584999,114.000000,110.699997,113.571999,73.692421,1715997
2004-12-08,112.972000,113.400002,110.550003,110.834999,71.916504,1334496
2004-12-09,111.000000,112.342003,109.656998,110.760002,71.867844,1445483
2004-12-10,110.421997,112.635002,110.421997,111.891998,72.602341,996575
2004-12-13,111.900002,113.099998,111.300003,112.500000,72.996857,453748
2004-12-14,112.650002,113.849998,112.349998,113.129997,73.405640,541148
2004-12-15,113.400002,116.250000,113.400002,114.644997,74.388664,1555583
2004-12-16,114.750000,115.650002,114.082001,115.207001,74.753326,499368
2004-12-17,115.050003,115.455002,113.324997,113.654999,73.746292,469328
2004-12-20,113.849998,115.500000,113.400002,115.162003,74.724136,690875
2004-12-21,115.207001,115.934998,114.464996,115.425003,74.894783,352187
2004-12-22,115.500000,116.550003,112.154999,113.391998,73.575623,1417803
2004-12-23,113.699997,113.834999,111.900002,112.222000,72.816483,511194
2004-12-24,112.500000,114.105003,111.824997,113.550003,73.678146,573354
2004-12-27,113.250000,114.150002,112.050003,112.686996,73.118202,266894
2004-12-28,112.656998,113.699997,112.275002,112.851997,73.225273,388781
2004-12-29,113.250000,114.449997,112.537003,112.919998,73.269371,544608
2004-12-30,113.250000,113.699997,111.150002,111.885002,72.597794,407387
2004-12-31,112.500000,113.220001,110.699997,112.199997,72.802185,816402
2005-01-03,112.949997,113.550003,112.050003,113.001999,73.322578,417527
2005-01-04,113.669998,113.766998,112.050003,112.311996,72.874878,581001
2005-01-05,111.345001,111.449997,105.000000,105.930000,68.733833,2693412
2005-01-06,105.000000,108.599998,103.035004,103.410004,67.098717,2085591
2005-01-07,103.800003,105.375000,103.086998,104.917000,68.076530,896568
2005-01-10,105.750000,105.750000,100.980003,101.647003,65.954788,734048
2005-01-11,101.849998,102.667000,100.500000,101.010002,65.541443,1011569
2005-01-12,102.180000,103.836998,96.749802,98.527298,63.930508,1272356
2005-01-13,114.750000,114.750000,98.999802,100.425003,65.161850,1068135
2005-01-14,100.949997,102.000000,96.764801,100.065002,64.928291,1048089
2005-01-17,100.500000,102.525002,97.514801,101.152000,65.633598,600628
2005-01-18,101.400002,103.184998,100.529999,102.375000,66.427147,1304409
2005-01-19,102.750000,103.949997,102.089996,103.035004,66.855392,553974
2005-01-20,102.750000,102.750000,99.907303,101.160004,65.638779,533048
2005-01-24,202.320007,202.320007,96.224800,97.094803,63.001019,2007404
2005-01-25,97.034798,98.999802,93.749802,98.549797,63.945114,1263789
2005-01-27,197.100006,197.100006,98.999802,101.175003,65.648506,975882
2005-01-28,101.099998,105.599998,100.800003,104.991997,68.125198,2173891
2005-01-31,105.315002,106.830002,105.315002,105.681999,68.572922,1001902
2005-02-01,106.500000,107.355003,103.800003,104.250000,67.643745,1378616
2005-02-02,104.699997,105.750000,102.224998,102.847000,66.733421,1680917
2005-02-03,103.500000,104.699997,102.382004,104.107002,67.550972,781522
2005-02-04,105.000000,106.199997,104.550003,105.516998,68.465858,1892237
2005-02-07,105.900002,106.199997,102.787003,103.132004,66.918327,1308469
2005-02-08,104.226997,104.250000,102.974998,103.851997,67.385506,424988
2005-02-09,104.699997,104.849998,103.402000,103.680000,67.273911,810368
2005-02-10,103.349998,104.040001,102.074997,102.675003,66.621811,509508
2005-02-11,103.349998,104.796997,103.349998,104.317001,67.687241,1136462
2005-02-14,105.150002,107.991997,105.150002,106.686996,69.225021,1335409
2005-02-15,107.114998,107.114998,105.449997,105.952003,68.748093,528674
2005-02-16,106.050003,107.250000,105.014999,106.056999,68.816238,921095
2005-02-17,104.625000,105.449997,103.500000,104.610001,67.877342,433314
2005-02-18,103.500000,104.699997,103.349998,103.635002,67.244705,707315
2005-02-21,103.507004,103.650002,101.550003,101.887001,66.110512,449781
2005-02-22,101.970001,102.750000,100.949997,102.495003,66.505013,433634
2005-02-23,102.000000,102.584999,100.949997,101.985001,66.174088,463781
2005-02-24,102.000000,102.570000,101.287003,101.684998,65.979424,577241
2005-02-25,102.570000,102.584999,99.149803,101.167000,65.643318,1786897
2005-02-28,102.000000,105.300003,99.899803,104.872002,68.047356,1232216
2005-03-01,105.000000,105.000000,101.001999,101.376999,65.779594,903395
2005-03-02,101.400002,102.449997,100.065002,100.717003,65.351349,730661
2005-03-03,100.800003,105.300003,100.800003,104.616997,67.881882,1311103
2005-03-04,104.699997,108.750000,104.699997,108.105003,70.145103,2496952
2005-03-07,106.349998,109.349998,105.750000,108.232002,70.227524,663048
2005-03-08,108.000000,110.167000,107.264999,107.550003,69.784973,1689003
2005-03-09,107.699997,108.764999,105.681999,107.144997,69.522202,1519090
2005-03-10,106.650002,106.650002,105.000000,105.607002,68.524254,785462
2005-03-11,105.900002,107.241997,104.302002,104.669998,67.916267,817582
2005-03-14,105.300003,105.750000,103.500000,104.070000,67.526955,708768
2005-03-15,104.250000,104.370003,102.171997,102.480003,66.495270,650575
2005-03-16,102.750000,103.500000,101.931999,102.217003,66.324615,622221
2005-03-17,102.750000,103.334999,97.882301,101.961998,66.159157,456748
2005-03-18,102.150002,103.342003,100.650002,102.967003,66.811264,916028
2005-03-21,103.050003,104.046997,101.430000,102.711998,66.645813,444521
2005-03-22,102.277000,102.750000,100.949997,101.226997,65.682259,329834
2005-03-23,101.250000,101.550003,97.687302,98.557297,63.949989,655235
2005-03-24,98.557297,99.899803,96.022301,96.967300,62.918289,513388
2005-03-28,193.934998,193.934998,95.422302,96.667297,62.723652,747281
2005-03-29,96.299797,97.049797,95.699799,96.284798,62.475449,860148
2005-03-30,96.149803,97.049797,93.749802,94.529800,61.336693,1112962
2005-03-31,95.422302,102.726997,95.422302,100.665001,65.317589,2024597
2005-04-01,100.650002,102.000000,97.979797,100.987000,65.526520,1062309
2005-04-04,99.749802,104.699997,99.749802,102.097000,66.246758,1091609
2005-04-05,101.250000,101.250000,98.264801,98.947304,64.203049,955642
2005-04-06,98.999802,101.160004,98.999802,100.334999,65.103462,528141
2005-04-07,100.650002,103.574997,100.650002,101.955002,66.154625,2419051
2005-04-08,101.849998,101.955002,99.749802,100.125000,64.967209,644055
2005-04-11,100.050003,100.199997,97.349800,97.844803,63.487667,416674
2005-04-12,97.807297,98.399803,95.249802,96.847298,62.840435,1710243
2005-04-13,97.049797,98.099800,96.022301,96.892303,62.869633,574461
2005-04-15,193.785004,193.785004,90.164803,90.802299,58.918076,1720537
2005-04-18,89.849800,90.899803,88.057297,89.302299,57.944782,1077902
2005-04-19,89.399803,91.199799,85.664803,86.452301,56.095524,1067462
2005-04-20,86.399803,89.834801,86.249802,89.234802,57.900978,1225029
2005-04-21,90.149803,91.649803,87.082298,90.914803,58.991070,1777090
2005-04-22,94.049797,98.084801,94.049797,96.667297,62.723652,6706900
2005-04-25,97.499802,98.774803,96.749802,97.589798,63.322224,2431658
2005-04-26,96.449799,97.799797,95.849800,96.307297,62.490044,1282016
2005-04-27,95.549797,97.109802,94.372299,95.429802,61.920681,1321416
2005-04-28,95.699799,97.184799,95.249802,95.857300,62.198063,1284009
2005-04-29,95.849800,95.849800,94.499802,94.739799,61.472958,852315
2005-05-02,95.549797,96.599800,94.799797,95.452301,61.935272,631155
2005-05-03,95.699799,96.149803,94.124802,94.207298,61.127430,868995
2005-05-04,94.499802,95.099800,94.237297,94.649803,61.414558,601601
2005-05-05,95.264801,96.599800,95.264801,95.594803,62.027729,643288
2005-05-06,95.759804,95.999802,94.499802,95.549797,61.998528,485361
2005-05-09,95.744797,97.462303,88.537300,97.027298,62.957226,489614
2005-05-10,97.199799,97.499802,96.337303,97.162300,63.044827,589254
2005-05-11,95.999802,97.349800,95.249802,95.684799,62.086121,615815
2005-05-12,95.699799,96.599800,95.549797,96.412300,62.558189,330474
2005-05-13,96.299797,96.299797,95.249802,95.407303,61.906082,607621
2005-05-16,95.999802,99.269798,95.624802,98.879799,64.159233,1032175
2005-05-17,99.149803,100.349998,97.499802,97.972298,63.570400,701081
2005-05-18,97.799797,98.234802,96.299797,97.627296,63.346531,592461
2005-05-19,98.654800,99.899803,97.657303,98.609802,63.984058,641141
2005-05-20,98.549797,100.305000,97.649803,99.697304,64.689674,569081
2005-05-23,99.449799,101.061996,98.999802,100.177002,65.000938,661455
2005-05-24,101.160004,102.599998,99.989799,102.315002,66.388206,1199829
2005-05-25,102.300003,103.485001,100.836998,102.982002,66.820999,748075
2005-05-26,103.065002,107.985001,102.029999,107.347000,69.653282,2364445
2005-05-27,107.550003,109.980003,107.550003,108.599998,70.466286,2496032
2005-05-30,109.500000,109.500000,105.607002,105.906998,68.718895,1015615
2005-05-31,106.500000,108.120003,106.125000,107.385002,69.677933,632861
2005-06-01,107.250000,107.970001,106.364998,106.626999,69.186104,677695
2005-06-02,107.250000,107.699997,105.000000,105.112000,68.203064,796402
2005-06-03,105.757004,108.750000,105.330002,108.375000,70.320305,954182
2005-06-06,103.836998,108.750000,103.836998,107.235001,69.580635,858128
2005-06-07,105.599998,110.250000,105.599998,109.785004,71.235214,1831870
2005-06-08,108.000000,110.250000,108.000000,109.889999,71.303314,552048
2005-06-09,109.949997,110.250000,108.750000,108.974998,70.709618,711341
2005-06-10,110.250000,110.970001,108.224998,108.531998,70.422188,1155476
2005-06-13,108.750000,109.050003,107.287003,108.300003,70.271622,661695
2005-06-14,108.150002,109.199997,107.550003,108.345001,70.300827,461834
2005-06-15,108.449997,110.692001,107.400002,110.205002,71.507721,981635
2005-06-16,110.250000,110.625000,109.214996,110.235001,71.527184,892275
2005-06-17,110.317001,111.885002,109.957001,111.540001,72.373955,1132302
2005-06-20,112.470001,113.849998,111.750000,113.241997,73.478294,1008282
2005-06-21,113.400002,115.485001,112.671997,113.527000,73.663239,1522370
2005-06-22,114.735001,114.735001,112.949997,113.827003,73.857910,1541296
2005-06-23,114.000000,114.449997,113.099998,113.376999,73.565895,1135942
2005-06-24,113.250000,113.699997,111.525002,112.559998,73.035774,1152769
2005-06-27,112.500000,114.000000,112.349998,113.474998,73.629501,1119356
2005-06-28,113.287003,113.834999,110.474998,111.029999,72.043022,1277676
2005-06-29,110.699997,113.550003,108.915001,113.137001,76.871948,1437923
2005-06-30,108.599998,116.400002,108.599998,114.832001,78.023628,3091386
2005-07-01,114.000000,114.449997,111.074997,111.720001,75.909142,1687490
2005-07-04,111.711998,112.769997,111.000000,111.599998,75.827614,785888
2005-07-05,111.750000,112.620003,110.250000,110.504997,75.083588,642128
2005-07-06,110.550003,111.675003,109.214996,110.287003,74.935493,1284863
2005-07-07,111.000000,113.550003,105.150002,106.544998,72.392944,2102031
2005-07-08,108.000000,109.919998,107.550003,108.366997,73.630913,893515
2005-07-11,109.800003,110.385002,107.264999,107.459999,73.014671,710401
2005-07-12,107.264999,107.699997,104.415001,105.277000,71.531387,2853112
2005-07-13,105.449997,107.474998,103.500000,106.357002,72.265213,1766930
2005-07-14,106.500000,107.250000,104.250000,104.400002,70.935516,786555
2005-07-15,104.699997,105.974998,103.949997,105.577003,71.735229,1317523
2005-07-18,105.599998,107.692001,105.599998,106.567001,72.407906,748355
2005-07-19,106.567001,107.976997,106.500000,107.031998,72.723831,680561
2005-07-20,107.264999,108.300003,107.114998,107.415001,72.984062,334447
2005-07-21,107.370003,108.750000,106.199997,106.656998,72.469040,378794
2005-07-22,103.500000,107.699997,103.500000,107.241997,72.866547,1893457
2005-07-25,107.955002,107.955002,105.832001,106.964996,72.678337,971655
2005-07-26,106.919998,107.220001,105.599998,106.139999,72.117783,771002
2005-07-27,106.500000,109.500000,105.750000,109.251999,74.232262,699941
2005-07-28,218.505005,218.505005,218.505005,218.505005,148.465195,0
2005-07-29,108.750000,111.599998,108.150002,110.339996,74.971489,786362
2005-08-01,110.250000,110.250000,108.000000,108.660004,73.829994,481654
2005-08-02,108.750000,110.250000,108.300003,108.660004,73.829994,538648
2005-08-03,109.500000,110.849998,109.050003,109.394997,74.329399,674048
2005-08-04,109.500000,110.699997,108.787003,109.641998,74.497246,479368
2005-08-05,109.650002,110.220001,108.022003,108.516998,73.732826,864235
2005-08-08,108.525002,108.525002,105.315002,105.644997,71.781433,1200289
2005-08-09,105.750000,108.000000,105.000000,107.400002,72.973885,1182169
2005-08-10,106.949997,109.199997,106.949997,108.997002,74.058998,552228
2005-08-11,110.699997,110.699997,108.900002,109.927002,74.690872,642508
2005-08-12,111.000000,111.577003,106.957001,107.211998,72.846130,1076555
2005-08-16,214.425003,214.425003,107.250000,108.082001,73.437263,565534
2005-08-17,107.699997,109.050003,107.031998,108.696999,73.855133,685441
2005-08-18,108.750000,109.650002,108.186996,109.342003,74.293396,536441
2005-08-19,108.750000,110.099998,108.165001,108.561996,73.763420,647081
2005-08-22,109.500000,117.000000,108.449997,109.544998,74.431328,956599
2005-08-23,109.800003,110.985001,106.574997,107.474998,73.024849,780218
2005-08-24,107.699997,108.599998,105.014999,105.660004,71.791641,665051
2005-08-25,106.455002,110.099998,105.239998,109.305000,74.268272,700925
2005-08-26,109.830002,111.000000,106.949997,107.714996,73.187920,965549
2005-08-29,108.000000,108.300003,105.029999,105.464996,71.659142,841548
2005-08-30,108.029999,108.269997,106.245003,107.535004,73.065605,404267
2005-08-31,107.400002,109.769997,105.959999,109.394997,74.329399,733205
2005-09-01,111.000000,112.349998,109.500000,111.434998,75.715523,1073609
2005-09-02,111.599998,112.500000,109.800003,112.110001,76.174133,947445
2005-09-05,112.199997,113.400002,111.044998,112.934998,76.734703,734211
2005-09-06,113.339996,114.000000,112.500000,113.190002,76.907959,1263759
2005-09-08,226.380005,226.380005,111.614998,111.959999,76.072212,1023435
2005-09-09,112.500000,112.800003,110.339996,111.464996,75.735878,512381
2005-09-12,109.800003,112.800003,109.800003,111.570000,75.807236,588058
2005-09-13,112.199997,113.400002,111.449997,111.989998,76.092606,699431
2005-09-14,112.500000,114.599998,112.349998,114.014999,77.468513,1996671
2005-09-15,114.599998,115.349998,114.000000,114.660004,77.906746,653221
2005-09-16,114.900002,115.739998,113.580002,114.690002,77.927155,481394
2005-09-19,115.199997,115.410004,114.000000,114.239998,77.621384,524531
2005-09-20,114.000000,114.750000,112.050003,112.680000,76.561440,1318159
2005-09-21,112.800003,113.910004,110.400002,112.110001,76.174133,716035
2005-09-22,111.900002,111.900002,105.165001,106.904999,72.637535,735138
2005-09-23,108.000000,108.900002,106.080002,107.235001,72.861771,522888
2005-09-26,108.599998,112.500000,108.540001,112.199997,76.235306,674781
2005-09-27,112.500000,113.849998,111.209999,112.860001,76.683731,791372
2005-09-28,112.500000,112.800003,108.900002,111.675003,75.878578,1033775
2005-09-29,112.500000,113.955002,111.330002,112.245003,76.265862,1500243
2005-09-30,112.800003,113.400002,111.209999,111.540001,75.786842,796355
2005-10-03,112.199997,114.809998,112.199997,114.209999,77.600998,874148
2005-10-04,114.300003,120.570000,114.000000,120.105003,81.606422,3163063
2005-10-05,120.900002,124.139999,120.360001,121.275002,82.401375,2492818
2005-10-06,120.660004,120.660004,115.815002,116.879997,79.415161,1973281
2005-10-07,116.699997,118.949997,114.794998,116.400002,79.089012,1476103
2005-10-10,116.699997,119.400002,116.550003,118.230003,80.332436,1043452
2005-10-11,120.900002,121.500000,116.730003,119.474998,81.178352,1315783
2005-10-13,238.949997,238.949997,115.904999,116.775002,79.343826,1203656
2005-10-14,117.000000,117.750000,114.660004,115.605003,78.548859,719825
2005-10-17,115.800003,116.699997,113.400002,114.584999,77.855797,558554
2005-10-18,114.900002,116.400002,111.150002,111.989998,76.092606,1160502
2005-10-19,111.089996,113.099998,109.199997,110.610001,75.154961,1773914
2005-10-20,111.930000,115.485001,109.650002,110.775002,75.267059,1150526
2005-10-21,111.000000,116.175003,110.565002,115.709999,78.620186,1183296
2005-10-24,116.099998,116.699997,111.464996,111.794998,75.960098,947372
2005-10-25,111.900002,115.500000,111.900002,113.070000,76.826424,777878
2005-10-26,113.099998,114.000000,111.705002,113.025002,76.795853,738715
2005-10-27,112.800003,114.900002,110.550003,111.764999,75.939728,1317089
2005-10-28,111.900002,112.199997,106.500000,106.964996,72.678337,1330539
2005-10-31,107.400002,110.250000,107.400002,109.410004,74.339607,676111
2005-11-02,109.800003,111.809998,107.190002,110.940002,75.379173,975955
2005-11-04,219.660004,219.660004,219.660004,219.660004,149.249939,0
2005-11-07,111.000000,113.699997,111.000000,113.160004,76.887581,629631
2005-11-08,112.800003,118.485001,112.529999,117.540001,79.863594,1348083
2005-11-09,117.599998,118.425003,114.599998,115.620003,78.559052,779422
2005-11-10,115.500000,116.370003,114.360001,115.559998,78.518257,1138496
2005-11-11,115.800003,121.440002,115.800003,121.169998,82.330040,2448222
2005-11-14,121.514999,122.639999,118.860001,121.139999,82.309647,1240182
2005-11-16,121.199997,122.970001,121.199997,122.610001,83.308456,908408
2005-11-17,122.610001,124.500000,120.449997,123.750000,84.083038,1169366
2005-11-18,125.400002,128.699997,124.500000,127.019997,86.304871,2530665
